stop_lat,stop_code,stop_lon,stop_url,stop_id,stop_desc,stop_name,location_type,zone_id
37.763237,16239,-122.443792,,6239,,Roosevelt Way & Lower Ter,0,
37.76342,16238,-122.4437,,6238,,Roosevelt Way & Lower Ter,0,
37.760926,14093,-122.449052,,4093,,Cole St & Carmel St,0,
37.76556,14092,-122.44996,,4092,,Cole St & Carl St,0,
37.76594,14091,-122.449911,,4091,,Cole St & Carl St,0,
37.76313,14090,-122.44938,,4090,,Cole St & Alma St,0,
37.76477,14097,-122.44971,,4097,,Cole St & Parnassus Ave,0,
37.769447,14096,-122.450771,,4096,,Cole St & Haight St,0,
37.769456,14095,-122.45061,,4095,,Cole St & Haight St,0,
37.76683,14094,-122.4502,,4094,,Cole St & Frederick St,0,
37.763283,17910,-122.407258,,7910,,Potrero Ave & Mariposa St,0,
37.768528,14099,-122.450427,,4099,,Cole St & Waller St,0,
37.76462,14098,-122.44978,,4098,,Cole St & Parnassus Ave,0,
37.7827,14046,-122.46837,,4046,,Clement St & 10th Ave,0,
37.789746,14826,-122.403724,,4826,,Kearny St & Sutter St,0,
37.74493,15735,-122.43117,,5735,,Noe St & 28th St,0,
37.74519,15734,-122.43134,,5734,,Noe St & 28th St,0,
37.7433,15737,-122.43104,,5737,,Noe St & 29th St,0,
37.74354,15736,-122.43117,,5736,,Noe St & 29th St,0,
37.788702,15731,-122.401925,,5731,,Metro Montgomery Station/Downtown,0,
37.748351,15730,-122.458623,,5730,,Metro Forest Hill Station/Downtown,0,
37.74654,15733,-122.43132,,5733,,Noe St & 27th St,0,
37.72637,14584,-122.41851,,4584,,Felton St & Cambridge St,0,
37.799743,16785,-122.41422,,6785,,Union St & Taylor St,0,
37.75526,15739,-122.47312,,5739,,Noriega St & 16th Ave,0,
37.72597,14587,-122.42028,,4587,,Felton St & Harvard St,0,
37.74507,16468,-122.4735,,6468,,Santiago St & 17th Ave,0,
37.710708,16469,-122.431507,,6469,,South Hill Blvd & Chicago Way,0,
37.734555,16460,-122.482237,,6460,,Sloat Blvd & Paraiso Pl,0,
37.72702,14581,-122.41634,,4581,,Felton St & Amherst St,0,
37.734125,16462,-122.485834,,6462,,Sloat Blvd & Sylvan Dr,0,
37.734483,16463,-122.483955,,6463,,Sloat Blvd & Vale Ave,0,
37.73478,16464,-122.47187,,6464,,Sloat Blvd & West Portal Ave,0,
37.734575,16465,-122.471881,,6465,,Sloat Blvd & West Portal Ave,0,
37.740875,17582,-122.46572,,7582,,Ulloa St & West Portal Ave Arrive,0,
37.711696,16339,-122.418864,,6339,,Santos St & Brookdale Ave,0,
37.711021,17742,-122.446211,,7742,,Morse St & Lowell St,0,
37.72499,16789,-122.41339,,6789,,University St & Bacon St,0,
37.793433,16522,-122.407861,,6522,,Stockton St & Sacramento St,0,
37.748081,17746,-122.413763,,7746,,Folsom & Cesar Chavz St,0,
37.711241,17747,-122.39358,,7747,,Executive Park Blvd & Thomas Mellon Dr,0,
37.748216,17744,-122.419022,,7744,,Cesar Chavez & Bartlett,0,
37.72688,14582,-122.41653,,4582,,Felton St & Amherst St,0,
37.7366,13922,-122.38588,,3922,,Cashmere St & Whitney Young Cir,0,
37.775451,13923,-122.463975,,3923,,Cabrillo St & 6th Ave,0,
37.73573,13920,-122.38354,,3920,,Cashmere St & Hudson Ave,0,
37.73585,13921,-122.38695,,3921,,Cashmere St & La Salle Ave,0,
37.773527,13927,-122.510002,,3927,,Cabrillo St & La Playa St,0,
37.773421,13924,-122.507767,,3924,,Cabrillo St & 47th Ave,0,
37.773287,13925,-122.507985,,3925,,Cabrillo St & 47th Ave,0,
37.78258,14048,-122.47097,,4048,,Clement St & 12th Ave,0,
37.765036,15552,-122.419726,,5552,,Mission St & 16th St,0,
37.778958,16723,-122.443791,,6723,,Turk St & Lyon St,0,
37.780568,15656,-122.412441,,5656,,Market St & 7th St,0,
37.782835,16721,-122.414217,,6721,,Turk St & Leavenworth St,0,
37.782461,16720,-122.417197,,6720,,Turk St & Larkin St,0,
37.777905,16727,-122.453281,,6727,,Turk St & Parker Ave,0,
37.78218,16726,-122.41926,,6726,,Turk St & Polk St,0,
37.778548,16725,-122.447138,,6725,,Turk St & Masonic Ave,0,
37.79111,15657,-122.399069,,5657,,Market St & Battery St,0,
37.732525,14787,-122.433416,,4787,,San Jose Ave/Glen Park Station,0,
37.721413,14786,-122.393595,,4786,,Gilman Ave & Jennings St,0,
37.72035,14785,-122.391729,,4785,,Gilman Ave & Ingalls St,0,
37.777754,16728,-122.453476,,6728,,Turk St & Parker Ave,0,
37.722458,14783,-122.395415,,4783,,Gilman Ave & 3rd St,0,
37.735482,14782,-122.506821,,4782,,Great Hwy & Sloat Blvd,0,
37.74544,14781,-122.50755,,4781,,Lower Great Hwy & Rivera St,0,
37.76737,14780,-122.510456,,4780,,GREAT HWY/near Beach Chalet,0,
37.751494,15821,-122.456224,,5821,,Olympia Way & Clarendon Ave,0,
37.755304,15820,-122.455411,,5820,,Oakpark Dr & Forest Knolls Dr,0,
37.75128,15823,-122.453073,,5823,,Olympia Way & Dellbrook Ave,0,
37.784082,15655,-122.407992,,5655,,Market St & 5th  St,0,
37.713328,15825,-122.462585,,5825,,Orizaba Ave & Broad St,0,
37.739567,14148,-122.407031,,4148,,Cortland Ave & Bayshore Blvd,0,
37.752885,15827,-122.466479,,5827,,Ortega St & 10th Ave,0,
37.752778,15826,-122.465631,,5826,,Ortega St & 9th Ave,0,
37.7393,14145,-122.41846,,4145,,Cortland Ave & Bocana St,0,
37.750981,15828,-122.507497,,5828,,Ortega St & 48th Ave,0,
37.739791,14147,-122.409746,,4147,,Cortland Ave & Bradford St,0,
37.73931,14146,-122.41872,,4146,,Cortland Ave & Bocana St,0,
37.73904,14143,-122.41658,,4143,,Cortland Ave & Andover St,0,
37.73909,14142,-122.41639,,4142,,Cortland Ave & Andover St,0,
37.79342,13857,-122.397749,,3857,,California St & Davis St,0,
37.793589,13855,-122.397462,,3855,,California St & Davis St,0,
37.786042,13852,-122.456835,,3852,,California St & Cherry St,0,
37.785974,13853,-122.456329,,3853,,California St & Cherry St,0,
37.793144,13851,-122.39987,,3851,,California St & Battery St,0,
37.778606,15651,-122.414826,,5651,,Market St & 8th St,0,
37.788087,13858,-122.44087,,3858,,California St & Divisadero St,0,
37.787954,13859,-122.440721,,3859,,California St & Divisadero St,0,
37.796126,14822,-122.405027,,4822,,Kearny St & Jackson St,0,
37.784392,16099,-122.446289,,6099,,Presidio Ave & Sutter St,0,
37.784535,16098,-122.446197,,6098,,Presidio Ave & Sutter St,0,
37.78897,16091,-122.44704,,6091,,Presidio Ave & Clay St,0,
37.78918,16090,-122.44726,,6090,,Presidio Ave & Clay St,0,
37.78267,16093,-122.44593,,6093,,Presidio Ave & Geary Blvd,0,
37.782706,16092,-122.445796,,6092,,Presidio Ave & Geary Blvd,0,
37.79071,16095,-122.4474,,6095,,Presidio Ave & Jackson St,0,
37.790905,16094,-122.447607,,6094,,Presidio Ave & Jackson St,0,
37.807182,14823,-122.407211,,4823,,Kearny St & North Point St,0,
37.736835,16659,-122.445867,,6659,,636 Teresita Blvd,0,
37.73679,16658,-122.445672,,6658,,636 Teresita Blvd,0,
37.7629,16657,-122.389664,,6657,,Tennessee St & 18th St,0,
37.802605,16656,-122.406457,,6656,,TELEGRAPH Hill Blvd & Greenwich St,0,
37.802721,16655,-122.406617,,6655,,TELEGRAPH Hill Blvd & Greenwich St,0,
37.801846,16654,-122.405735,,6654,,TELEGRAPH Hill Blvd & Filbert St,0,
37.781854,13004,-122.392232,,3004,,2nd St & Brannan St,0,
37.803006,16652,-122.406789,,6652,,225 TELEGRAPH Hill Blvd,0,
37.801766,16651,-122.405677,,6651,,115 TELEGRAPH Hill Blvd,0,
37.722379,15919,-122.434563,,5919,,Persia Ave & Paris St,0,
37.722406,15918,-122.434276,,5918,,Persia Ave & Paris St,0,
37.719702,15915,-122.428963,,5915,,Persia Ave & Moscow St,0,
37.719728,15914,-122.428676,,5914,,Persia Ave & Moscow St,0,
37.720853,15917,-122.431356,,5917,,Persia Ave & Naples St,0,
37.72088,15916,-122.43107,,5916,,Persia Ave & Naples St,0,
37.721612,15911,-122.432959,,5911,,Persia Ave & Madrid St,0,
37.721638,15910,-122.432673,,5910,,Persia Ave & Madrid St,0,
37.722941,15913,-122.435765,,5913,,Persia Ave & Mission St,0,
37.723147,15912,-122.435845,,5912,,Persia Ave & Mission St,0,
37.794699,14820,-122.404741,,4820,,Kearny St & Clay St,0,
37.70709,16385,-122.41293,,6385,,Schwerin St & Macdonald Ave,0,
37.706528,16384,-122.413359,,6384,,Schwerin St & Geneva Ave,0,
37.71036,16387,-122.41151,,6387,,Schwerin St & Sunnydale Ave,0,
37.71049,16386,-122.41136,,6386,,Schwerin St & Sunnydale Ave,0,
37.70906,16383,-122.41198,,6383,,Schwerin St & Garrison Ave,0,
37.70931,16382,-122.412,,6382,,Schwerin St & Garrison Ave,0,
37.747263,14556,-122.395879,,4556,,Evans Ave & Napoleon St,0,
37.747343,14557,-122.396257,,4557,,Evans Ave & Napoleon St,0,
37.82695,13670,-122.377402,,3670,,Avenue B & Gateview Ave,0,
37.741949,14555,-122.386408,,4555,,Evans Ave & Newhall St,0,
37.737672,14552,-122.379252,,4552,,Evans Ave & Middle Point Rd,0,
37.740699,14553,-122.384507,,4553,,Evans Ave & Mendell St,0,
37.73877,14550,-122.380797,,4550,,Evans Ave & Keith St,0,
37.738761,14551,-122.381084,,4551,,Evans Ave & Keith St,0,
37.756781,13580,-122.505749,,3580,,46th Ave & Lawton St,0,
37.756612,13581,-122.505577,,3581,,46th Ave & Lawton St,0,
37.773953,15001,-122.446221,,5001,,Hayes St & Masonic Ave,0,
37.77429,15000,-122.442862,,5000,,Hayes St & Lyon St,0,
37.77317,15007,-122.452502,,5007,,Hayes St & Shrader St,0,
37.754756,13585,-122.505449,,3585,,46th Ave & Moraga St,0,
37.752829,13586,-122.505322,,3586,,46th Ave & Noriega St,0,
37.752837,13587,-122.505482,,3587,,46th Ave & Noriega St,0,
37.751187,13588,-122.505366,,3588,,46th Ave & Ortega St,0,
37.751017,13589,-122.505194,,3589,,46th Ave & Ortega St,0,
37.77296,15009,-122.454148,,5009,,Hayes St & Stanyan St,0,
37.757858,17908,-122.406723,,7908,,Potrero Ave & 21st St,0,
37.76074,17909,-122.407019,,7909,,Potrero Ave & 19th St,0,
37.729912,17900,-122.404631,,7900,,San Bruno Ave & Felton St,0,
37.77786,14428,-122.4383,,4428,,Divisadero St & Mcallister St,0,
37.777682,14429,-122.438415,,4429,,Divisadero St & Mcallister St,0,
37.722862,16275,-122.44479,,6275,,San Jose Ave & Ocean Ave,0,
37.723085,16274,-122.444699,,6274,,San Jose Ave & Ocean Ave,0,
37.739741,16277,-122.424157,,6277,,San Jose Ave & Randall St,0,
37.722933,16276,-122.444894,,6276,,San Jose Ave & Ocean Ave,0,
37.78316,14422,-122.439526,,4422,,Divisadero St & Geary Blvd,0,
37.771329,14423,-122.436983,,4423,,Divisadero St & Haight St,0,
37.721096,15337,-122.403067,,5337,,Mansell St & Brussels St,0,
37.783375,14421,-122.439412,,4421,,Divisadero St & Geary Blvd,0,
37.774889,14426,-122.437865,,4426,,Divisadero St & Hayes St,0,
37.79154,14427,-122.44108,,4427,,Divisadero St & Jackson St,0,
37.77105,14424,-122.4371,,4424,,Divisadero St & Haight St,0,
37.775059,14425,-122.437739,,4425,,Divisadero St & Hayes St,0,
37.789061,16076,-122.408642,,6076,,Powell St & Sutter St,0,
37.789132,16075,-122.408493,,6075,,Powell St & Sutter St,0,
37.79296,16074,-122.409443,,6074,,Powell St & Sacramento St,0,
37.79288,16073,-122.409259,,6073,,Powell St & Sacramento St,0,
37.788195,16072,-122.408299,,6072,,Powell St & Post St,0,
37.788392,16071,-122.408505,,6071,,Powell St & Post St,0,
37.791078,16070,-122.409066,,6070,,Powell St & Pine St,0,
37.77214,14952,-122.43076,,4952,,Haight St & Fillmore St,0,
37.772095,14953,-122.430347,,4953,,Haight St & Fillmore St,0,
37.771293,14950,-122.437373,,4950,,Haight St & Divisadero St,0,
37.771231,14951,-122.436743,,4951,,Haight St & Divisadero St,0,
37.770232,14957,-122.445476,,4957,,Haight St & Masonic Ave,0,
37.758426,17308,-122.463856,,7308,,7th Ave & Lawton St,0,
37.773183,14954,-122.422553,,4954,,Haight St & Gough St,0,
37.772764,14955,-122.425843,,4955,,Haight St & Laguna St,0,
37.791066,17302,-122.400949,,7302,,Bush St & Sansome St,0,
37.765226,14082,-122.447757,,4082,,Clayton St & Parnassus Ave,0,
37.729264,17346,-122.392638,,7346,,Third Street & Williams Ave,0,
37.722449,17347,-122.39561,,7347,,Third Street/Gilman/Paul,0,
37.725464,17344,-122.394256,,7344,,Third Street & Carroll Ave,0,
37.729291,17345,-122.392604,,7345,,Third Street & Williams Ave,0,
37.722413,17342,-122.395644,,7342,,Third Street/Gilman/Paul,0,
37.725491,17343,-122.394222,,7343,,Third Street & Carroll Ave,0,
37.731238,15139,-122.471858,,5139,,Junipero Serra Blvd & Ocean Ave,0,
37.731363,15138,-122.471674,,5138,,Junipero Serra Blvd & Ocean Ave,0,
37.71463,15136,-122.47191,,5136,,Junipero Serra Blvd & Font Blvd,0,
37.710707,15135,-122.471324,,5135,,JUNIPERO SERRA BLVD/S.F. Golf Club,0,
37.71355,15134,-122.47126,,5134,,Junipero Serra Blvd & Brotherhood Way,0,
37.718738,15132,-122.499913,,5132,,John Muir Dr & Skyline Blvd,0,
37.718996,15131,-122.500028,,5131,,John Muir Dr & Skyline Blvd,0,
37.71677,15130,-122.49766,,5130,,655 John Muir Ave,0,
37.75451,13452,-122.401694,,3452,,23rd St & Rhode Island St,0,
37.75442,13453,-122.40494,,3453,,23rd St & Utah St,0,
37.754448,13450,-122.402668,,3450,,23RD ST & KANSAS ST,0,
37.754395,13456,-122.403631,,3456,,23rd St & Vermont St,0,
37.725482,17303,-122.394245,,7303,,3rd St & Carroll Ave,0,
37.754298,13454,-122.405304,,3454,,23rd St & Utah St,0,
37.75448,13455,-122.40391,,3455,,23rd St & Vermont St,0,
37.752853,13458,-122.409281,,3458,,24th St & Bryant St,0,
37.752755,13459,-122.408971,,3459,,24th St & Bryant St,0,
37.793438,13863,-122.398643,,3863,,California St & Front St,0,
37.788861,13862,-122.433989,,3862,,California St & Fillmore St,0,
37.71119,17009,-122.39747,,7009,,Blanken Ave & Nueva Ave,0,
37.71121,17008,-122.39723,,7008,,Blanken Ave & Nueva Ave,0,
37.823245,17004,-122.374986,,7004,,Avenue B & 9th Ave,0,
37.711,17007,-122.39636,,7007,,Blanken Ave & Gillette Ave,0,
37.71097,17006,-122.39661,,7006,,Blanken Ave & Gillette Ave,0,
37.750834,15229,-122.402121,,5229,,Kansas St & 26th St,0,
37.751887,15228,-122.402223,,5228,,Kansas St & 25th St,0,
37.760304,15223,-122.508181,,5223,,Judah/La Playa/Ocean Beach,0,
37.760363,15221,-122.509011,,5221,,JUDAH/LA PLAYA/OCEAN BEACH,0,
37.76195,15220,-122.470572,,5220,,Judah St & Funston Ave,0,
37.75443,15227,-122.402485,,5227,,Kansas St & 23rd St,0,
37.76482,15226,-122.403617,,5226,,Kansas St & 17th St,0,
37.760845,15225,-122.495805,,5225,,Judah St & Sunset Blvd,0,
37.760917,15224,-122.495668,,5224,,Judah St & Sunset Blvd,0,
37.72586,14588,-122.42046,,4588,,Felton St & Harvard St,0,
37.775637,13063,-122.500399,,3063,,Balboa St & 40th Ave,0,
37.775647,13062,-122.497419,,3062,,Balboa St & 37th Ave,0,
37.775781,13061,-122.497202,,3061,,Balboa St & 37th Ave,0,
37.775898,13060,-122.494577,,3060,,Balboa St & 35th Ave,0,
37.722404,17171,-122.395667,,7171,,PAUL AVE & CARR ST,0,
37.742709,17170,-122.387931,,7170,,3RD ST & EVANS AVE,0,
37.775484,13065,-122.50362,,3065,,Balboa St & 43rd Ave,0,
37.737868,16896,-122.469053,,6896,,West Portal Ave & 14th Ave,0,
37.736485,16899,-122.470519,,6899,,West Portal Ave & 15th Ave,0,
37.737859,16898,-122.469042,,6898,,West Portal Ave & 14th Ave,0,
37.71999,14913,-122.45421,,4913,,Grafton Ave & Lee St,0,
37.708837,17179,-122.405067,,7179,,BAY SHORE BLVD & SUNNYDALE AVE,0,
37.78507,15357,-122.40951,,5357,,Mason St & Ellis St,0,
37.797351,15356,-122.412009,,5356,,Mason St & Broadway,0,
37.797208,15355,-122.411825,,5355,,Mason St & Broadway,0,
37.71877,15354,-122.41136,,5354,,Mansell St & Visitacion Ave,0,
37.718957,15353,-122.411257,,5353,,Mansell St & University St,0,
37.720525,15352,-122.405117,,5352,,Mansell St & Somerset St,0,
37.720418,15351,-122.405094,,5351,,Mansell St & Somerset St,0,
37.721541,15350,-122.401394,,5350,,Mansell St & San Bruno Ave,0,
37.800902,15359,-122.412729,,5359,,Mason St & Filbert St,0,
37.800965,15358,-122.41258,,5358,,Mason St & Filbert St,0,
37.76561,14310,-122.43538,,4310,,Castro St & 15th St,0,
37.764164,14311,-122.435254,,4311,,Castro St & 16th St,0,
37.76427,14312,-122.43544,,4312,,Castro St & 16th St,0,
37.76237,14313,-122.43508,,4313,,Castro St & 17th St,0,
37.760836,14314,-122.434934,,4314,,Castro St & 18th St,0,
37.760863,14315,-122.435048,,4315,,Castro St & 18th St,0,
37.75939,14316,-122.43491,,4316,,Castro St & 19th St,0,
37.75916,14317,-122.43479,,4317,,Castro St & 19th St,0,
37.75778,14318,-122.43477,,4318,,Castro St & 20th St,0,
37.757632,14319,-122.434636,,4319,,Castro St & 20th St,0,
37.748833,17573,-122.473799,,7573,,Quintara St & 17th Ave,0,
37.806052,15461,-122.417176,,5461,,North Point St & Jones St,0,
37.7099,17044,-122.408536,,7044,,Rutland St & Sunnydale Ave,0,
37.7253,13116,-122.3942,,3116,,3rd St & Carroll Ave,0,
37.72567,13115,-122.3943,,3115,,3rd St & Carroll Ave,0,
37.779285,13114,-122.393185,,3114,,3rd St & Brannan St,0,
37.73228,13113,-122.391559,,3113,,3rd St & Bayview St,0,
37.72866,16415,-122.431217,,6415,,Silver Ave & Mission St,0,
37.761486,13330,-122.426236,,3330,,18th St & Dolores St,0,
37.805411,15465,-122.422106,,5465,,North Point St & Larkin St,0,
37.729014,16417,-122.416109,,6417,,Silver Ave & Princeton St,0,
37.80559,15464,-122.42189,,5464,,North Point St & Larkin St,0,
37.7371,16416,-122.39663,,6416,,Silver Ave & Palou Ave,0,
37.806524,15467,-122.41346,,5467,,North Point St & Mason St,0,
37.7315,16411,-122.40885,,6411,,Silver Ave & Merrill St,0,
37.80656,15466,-122.41424,,5466,,North Point St & Mason St,0,
37.728473,16410,-122.428789,,6410,,Silver Ave & Lisbon St,0,
37.754042,15741,-122.482773,,5741,,Noriega St & 24th Ave,0,
37.753881,15742,-122.483014,,5742,,Noriega St & 25th Ave,0,
37.749331,13590,-122.505239,,3590,,46th Ave & Pacheco St,0,
37.753782,15744,-122.485168,,5744,,Noriega St & 27th Ave,0,
37.753898,15745,-122.485993,,5745,,Noriega St & 28th Ave,0,
37.753692,15746,-122.48731,,5746,,Noriega St & 29th Ave,0,
37.753754,15747,-122.489201,,5747,,Noriega St & 30th Ave,0,
37.753593,15748,-122.489453,,5748,,Noriega St & 31st Ave,0,
37.775407,14225,-122.449774,,4225,,Fulton St & Clayton St,0,
37.77537,14226,-122.44929,,4226,,Fulton St & Clayton St,0,
37.771421,14227,-122.510792,,4227,,Fulton St & Great Hwy,0,
37.77159,14221,-122.50704,,4221,,Fulton St & 46th Ave,0,
37.77148,14222,-122.50631,,4222,,Fulton St & 46th Ave,0,
37.774354,14223,-122.458416,,4223,,Fulton St & Arguello Blvd,0,
37.726355,15586,-122.43351,,5586,,Mission St & Excelsior Ave,0,
37.774604,16479,-122.454714,,6479,,Stanyan St & Fulton St,0,
37.766449,16478,-122.452914,,6478,,Stanyan St & Frederick St,0,
37.72454,15582,-122.43481,,5582,,Mission St & Brazil Ave,0,
37.741052,15583,-122.422759,,5583,,Mission St & Cortland Ave,0,
37.73334,15580,-122.42682,,5580,,Mission St & Bosworth St,0,
37.773316,16473,-122.418622,,6473,,South Van Ness Ave & Mission St,0,
37.711698,16472,-122.432103,,6472,,South Hill Blvd & Rolph St,0,
37.711234,16471,-122.431771,,6471,,South Hill Blvd & Rolph St,0,
37.712153,16470,-122.432183,,6470,,South Hill Blvd & Prague St,0,
37.748056,17592,-122.420064,,7592,,Cesar Chavez St. & Valencia St.,0,
37.793589,16475,-122.395548,,6475,,Spear St & Market St,0,
37.823521,17590,-122.373907,,7590,,9th St. & Avenue D,0,
37.79184,17759,-122.394953,,7759,,Mission & Main St,0,
37.765544,17758,-122.477243,,7758,,Cross Over Dr&Lincoln St,0,
37.721485,15037,-122.472713,,5037,,Holloway Ave & Junipero Serra Blvd,0,
37.740849,17755,-122.465835,,7755,,West Portal Ave&Ulloa St,0,
37.773084,17757,-122.422301,,7757,,Haight St & Gough St,0,
37.735162,17756,-122.392886,,7756,,Palou Ave&Newhall St,0,
37.748339,17751,-122.41138,,7751,,C. Chavez St&Harrison St,0,
37.748374,17750,-122.409558,,7750,,C. Chavez St&Florida St,0,
37.748234,13935,-122.418369,,3935,,Cesar Chavez St & Mission St,0,
37.7482,13934,-122.41163,,3934,,Cesar Chavez St & Harrison St,0,
37.748305,13936,-122.415756,,3936,,Cesar Chavez St & South Van Ness Ave,0,
37.74834,13931,-122.41398,,3931,,Cesar Chavez St & Folsom St,0,
37.74823,13930,-122.40976,,3930,,Cesar Chavez St & Florida St,0,
37.74815,13932,-122.41382,,3932,,Cesar Chavez St & Folsom St,0,
37.782621,16718,-122.415856,,6718,,Turk St & Hyde St,0,
37.783039,16719,-122.412577,,6719,,Turk St & Jones St,0,
37.778914,16716,-122.445246,,6716,,Turk St & Central Ave,0,
37.778762,16717,-122.445441,,6717,,Turk St & Central Ave,0,
37.778093,16714,-122.451699,,6714,,Turk St & Chabot Ter,0,
37.778012,16715,-122.451367,,6715,,Turk St & Chabot Ter,0,
37.779511,16712,-122.440295,,6712,,Turk St & Broderick St,0,
37.779359,16713,-122.440489,,6713,,Turk St & Broderick St,0,
37.779288,16710,-122.442174,,6710,,Turk St & Baker St,0,
37.779163,16711,-122.442151,,6711,,Turk St & Baker St,0,
37.709638,14138,-122.434828,,4138,,Cordova Ave & Winding Way,0,
37.709504,14139,-122.434588,,4139,,Cordova Ave & Winding Way,0,
37.751269,14130,-122.396517,,4130,,Connecticut St & 26th St,0,
37.750002,14131,-122.39622,,4131,,Connecticut St & Cesar Chavez St,0,
37.749868,14132,-122.396381,,4132,,Connecticut St & Cesar Chavez St,0,
37.82952,14133,-122.48402,,4133,,CONZELMAN RD/Kirby Cove,0,
37.82944,14134,-122.48354,,4134,,CONZELMAN RD/Kirby Cove,0,
37.83309,14135,-122.48355,,4135,,Conzelman Rd/GGNRA entrance sign,0,
37.710182,14137,-122.434874,,4137,,Cordova Ave & Prague St,0,
37.775056,15692,-122.419321,,5692,,Market St & South Van Ness Ave,0,
37.79426,15693,-122.39491,,5693,,Market St & Steuart St,0,
37.783671,13843,-122.490513,,3843,,California St & 30th Ave,0,
37.765689,15691,-122.43114,,5691,,Market St & Sanchez St,0,
37.785703,13845,-122.459288,,3845,,California St & Arguello Blvd,0,
37.783578,13844,-122.490087,,3844,,California St & 30th Ave,0,
37.785777,15694,-122.405859,,5694,,Market St & Stockton St,0,
37.782316,15695,-122.410228,,5695,,Market St & Taylor St,0,
37.793296,13849,-122.399813,,3849,,California St & Battery St,0,
37.78762,13848,-122.443384,,3848,,California St & Baker St,0,
37.72136,15698,-122.42762,,5698,,Moscow St & Brazil Ave,0,
37.7229,15699,-122.42647,,5699,,Moscow St & Excelsior Ave,0,
37.802844,14430,-122.443514,,4430,,Divisadero St & North Point St,0,
37.7264,14583,-122.41874,,4583,,Felton St & Cambridge St,0,
37.741079,15584,-122.422874,,5584,,Mission St & Cortland Ave,0,
37.76546,15307,-122.47524,,5307,,Lincoln Way & 17th Ave,0,
37.782798,14044,-122.466158,,4044,,Clement St & 8th Ave,0,
37.7828,14045,-122.469,,4045,,Clement St & 10th Ave,0,
37.735523,16668,-122.446325,,6668,,Teresita Blvd & Foerster St,0,
37.7827,14047,-122.47116,,4047,,Clement St & 12th Ave,0,
37.78309,14040,-122.46257,,4040,,Clement St & 4th Ave,0,
37.78299,14041,-122.46195,,4041,,Clement St & 4th Ave,0,
37.783,14042,-122.46479,,4042,,Clement St & 6th Ave,0,
37.782856,14043,-122.464331,,4043,,Clement St & 6th Ave,0,
37.7377,16662,-122.446634,,6662,,Teresita Blvd & Bella Vista Way,0,
37.738931,16663,-122.44605,,6663,,Teresita Blvd & El Sereno Ct,0,
37.733953,16660,-122.446359,,6660,,900 Teresita Blvd,0,
37.73399,16661,-122.44664,,6661,,900 Teresita Blvd,0,
37.735693,16666,-122.446462,,6666,,Teresita Blvd & Foerster St,0,
37.734345,16667,-122.448776,,6667,,Teresita Blvd & Foerster St,0,
37.738967,16664,-122.446245,,6664,,Teresita Blvd & El Sereno Ct,0,
37.743063,16665,-122.451182,,6665,,Teresita Blvd & Evelyn Way,0,
37.732239,15968,-122.457768,,5968,,Plymouth Ave & Mangels Ave,0,
37.70741,15585,-122.45653,,5585,,Mission St & Evergreen St,0,
37.77597,14580,-122.42302,,4580,,Fell St & Gough St,0,
37.720113,15960,-122.456221,,5960,,Plymouth Ave & Grafton Ave,0,
37.721934,15961,-122.456232,,5961,,Plymouth Ave & Holloway Ave,0,
37.721764,15962,-122.456038,,5962,,Plymouth Ave & Holloway Ave,0,
37.71817,15963,-122.45606,,5963,,Plymouth Ave & Lakeview Ave,0,
37.718454,15964,-122.456209,,5964,,Plymouth Ave & Lakeview Ave,0,
37.71501,15965,-122.45613,,5965,,Plymouth Ave & Lobos St,0,
37.71484,15966,-122.45605,,5966,,Plymouth Ave & Lobos St,0,
37.73209,15967,-122.45765,,5967,,Plymouth Ave & Mangels Ave,0,
37.769161,13665,-122.446851,,3665,,Ashbury St & Waller St,0,
37.765146,13664,-122.445877,,3664,,Ashbury St & Piedmont St,0,
37.72465,13667,-122.4261,,3667,,Athens St & Avalon Ave,0,
37.76901,13666,-122.446656,,3666,,Ashbury St & Waller St,0,
37.767154,13661,-122.446278,,3661,,Ashbury St & Frederick St,0,
37.765298,13663,-122.446072,,3663,,Ashbury St & Piedmont St,0,
37.769937,13662,-122.446851,,3662,,Ashbury St & Haight St,0,
37.72311,13669,-122.42729,,3669,,Athens St & Excelsior Ave,0,
37.72155,13668,-122.42846,,3668,,Athens St & Brazil Ave,0,
37.74903,14549,-122.397069,,4549,,Evans Ave & Cesar Chavez St,0,
37.749066,14548,-122.396886,,4548,,Evans Ave & Cesar Chavez St,0,
37.754215,14541,-122.43757,,4541,,Eureka St & 22nd St,0,
37.754367,14540,-122.437742,,4540,,Eureka St & 22nd St,0,
37.761594,14543,-122.43828,,4543,,Eureka St & Market St,0,
37.75279,14542,-122.43759,,4542,,Eureka St & 23rd St,0,
37.731041,14545,-122.474538,,4545,,Eucalyptus Dr & 19th Ave,0,
37.731157,14544,-122.474744,,4544,,Eucalyptus Dr & 19th Ave,0,
37.742628,14547,-122.387862,,4547,,Evans Ave & 3rd St,0,
37.730988,14546,-122.472442,,4546,,Eucalyptus Dr & Junipero Serra Blvd,0,
37.741823,16638,-122.50449,,6638,,Taraval St & 46th Ave,0,
37.796355,14534,-122.395181,,4534,,The Embarcadero & Washington St,0,
37.72988,14827,-122.37527,,4827,,Kirkwood Ave & Dormitory Rd,0,
37.78195,16734,-122.42107,,6734,,Turk St & Van Ness Ave,0,
37.797331,14824,-122.405267,,4824,,Kearny St & Pacific Ave,0,
